Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1966,47,Secret Agent Man,Johnny Rivers,Secret Agent Man,Johnny Rivers
1966,48,Did You Ever Have to Make Up Your Mind?,The Lovin' Spoonful,Did You Ever Have to Make Up Your Mind?,The Lovin' Spoonful
1966,49,We Can Work It Out,The Beatles,We Can Work It Out,The Beatles
1966,50,Homeward Bound,Simon,Homeward Bound,Simon & Garfunkel
1966,51,Uptight,Stevie Wonder,Uptight (Everything's Alright),Stevie Wonder
1966,52,Bang Bang,Cher,Bang Bang (My Baby Shot Me Down),Cher
1966,53,Sloop John B,The Beach Boys,Sloop John B,The Beach Boys
1966,54,19th Nervous Breakdown,The Rolling Stones,19th Nervous Breakdown,The Rolling Stones
1966,55,Wipe Out,The Surfaris,Wipe Out,The Surfaris
1966,56,Psychotic Reaction,Count Five,Psychotic Reaction,Count Five
1966,57,Paperback Writer,The Beatles,Paperback Writer,The Beatles
1966,58,Beauty Is Only Skin Deep,The Temptations,Beauty Is Only Skin Deep,The Temptations
1966,59,No Matter What Shape,The T-Bones,No Matter What Shape (Your Stomach's In),The T-Bones
1966,60,Barefootin',Robert Parker,Barefootin',Robert Parker
1966,61,Just Like Me,Paul Revere,Just Like Me,Paul Revere & the Raiders
1966,62,Love Makes the World Go Round,Deon Jackson,Love Makes the World Go Round,Deon Jackson
1966,63,The Pied Piper,Crispian St. Peters,The Pied Piper,Crispian St. Peters
1966,64,Somewhere My Love,Ray Conniff Singers,Somewhere My Love,Ray Conniff Singers
1966,65,Almost Persuaded,David Houston,Almost Persuaded,David Houston
1966,66,If I Were a Carpenter,Bobby Darin,If I Were a Carpenter,Bobby Darin
1966,67,Don't Mess with Bill,The Marvelettes,Don't Mess with Bill,The Marvelettes
1966,68,"Cherry, Cherry",Neil Diamond,"Cherry, Cherry",Neil Diamond
1966,69,Message to Michael,Dionne Warwick,Message to Michael,Dionne Warwick
1966,70,Love Is a Hurtin' Thing,Lou Rawls,Love Is a Hurtin' Thing,Lou Rawls
1966,71,Gloria,The Shadows of Knight,Gloria,The Shadows of Knight
1966,72,My World Is Empty Without You,The Supremes,My World Is Empty Without You,The Supremes
1966,73,Barbara Ann,The Beach Boys,Barbara Ann,The Beach Boys
1966,74,Rainy Day Women #12 & 35,Bob Dylan,Rainy Day Women #12 & 35,Bob Dylan
1966,75,Guantanamera,The Sandpipers,Guantanamera,The Sandpipers
1966,76,I'm Your Puppet,James,I'm Your Puppet,James & Bobby Purify
1966,77,Land of 1000 Dances,Wilson Pickett,Land of 1000 Dances,Wilson Pickett
1966,78,Oh How Happy,The Shades of Blue,Oh How Happy,The Shades of Blue
1966,79,Woman,Peter,Woman,Peter and Gordon
1966,80,You Baby,The Turtles,You Baby,The Turtles
1966,81,Sweet Talkin' Guy,The Chiffons,Sweet Talkin' Guy,The Chiffons
1966,82,Five O'Clock World,The Vogues,Five O'Clock World,The Vogues
1966,83,Black Is Black,Los Bravos,Black Is Black,Los Bravos
1966,84,Nowhere Man,The Beatles,Nowhere Man,The Beatles
1966,85,Dandy,Herman's Hermits,Dandy,Herman's Hermits
1966,86,Baby Scratch My Back,Slim Harpo,Baby Scratch My Back,Slim Harpo
1966,87,She's Just My Style,Gary Lewis,She's Just My Style,Gary Lewis & the Playboys
1966,88,The More I See You,Chris Montez,The More I See You,Chris Montez
1966,89,I Fought the Law,The Bobby Fuller Four,I Fought the Law,The Bobby Fuller Four
1966,90,Yellow Submarine,The Beatles,Yellow Submarine,The Beatles
1966,91,Hungry,Paul Revere,Hungry,Paul Revere & the Raiders
1966,92,Zorba the Greek,Herb Alpert,Zorba the Greek,Herb Alpert and the Tijuana Brass
1966,93,Shapes of Things,The Yardbirds,Shapes of Things,The Yardbirds
1966,94,Along Comes Mary,The Association,Along Comes Mary,The Association
1966,95,634-5789,Wilson Pickett,"634-5789 (Soulsville, U.S.A.)",Wilson Pickett
1966,96,"Devil with a Blue Dress On/Good Golly, Miss Molly",Mitch Ryder,"Devil with a Blue Dress On/Good Golly, Miss Molly",Mitch Ryder & The Detroit Wheels
1966,97,Wouldn't It Be Nice,The Beach Boys,Wouldn't It Be Nice,The Beach Boys
1966,98,This Old Heart of Mine,The Isley Brothers,This Old Heart of Mine,The Isley Brothers
1966,99,Green Grass,Gary Lewis,Green Grass,Gary Lewis & the Playboys
1966,100,A Well Respected Man,The Kinks,A Well Respected Man,The Kinks
