Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1965,37,Back in My Arms Again,The Supremes,Back in My Arms Again,The Supremes
1965,38,Baby I'm Yours,Barbara Lewis,Baby I'm Yours,Barbara Lewis
1965,39,The Jolly Green Giant,The Kingsmen,The Jolly Green Giant,The Kingsmen
1965,40,"Hush, Hush, Sweet Charlotte",Patti Page,"Hush, Hush, Sweet Charlotte",Patti Page
1965,41,Like a Rolling Stone,Bob Dylan,Like a Rolling Stone,Bob Dylan
1965,42,I'm Telling You Now,Freddie,I'm Telling You Now,Freddie and the Dreamers
1965,43,Ferry Cross the Mersey,Gerry,Ferry Cross the Mersey,Gerry and the Pacemakers
1965,44,Just Once in My Life,The Righteous Brothers,Just Once in My Life,The Righteous Brothers
1965,45,The Seventh Son,Johnny Rivers,The Seventh Son,Johnny Rivers
1965,46,"I'm Henry the Eighth, I Am",Herman's Hermits,"I'm Henry the Eighth, I Am",Herman's Hermits
1965,47,A Walk in the Black Forest,Horst Jankowski,A Walk in the Black Forest,Horst Jankowski
1965,48,For Your Love,The Yardbirds,For Your Love,The Yardbirds
1965,49,California Girls,The Beach Boys,California Girls,The Beach Boys
1965,50,Go Now,The Moody Blues,Go Now,The Moody Blues
1965,51,Goldfinger,Shirley Bassey,Goldfinger,Shirley Bassey
1965,52,Down in the Boondocks,Billy Joe Royal,Down in the Boondocks,Billy Joe Royal
1965,53,Baby the Rain Must Fall,Glenn Yarbrough,Baby the Rain Must Fall,Glenn Yarbrough
1965,54,Catch Us If You Can,The Dave Clark Five,Catch Us If You Can,The Dave Clark Five
1965,55,Eight Days a Week,The Beatles,Eight Days a Week,The Beatles
1965,56,Just a Little,The Beau Brummels,Just a Little,The Beau Brummels
1965,57,You Turn Me On,Ian Whitcomb,You Turn Me On,Ian Whitcomb
1965,58,I'll Be Doggone,Marvin Gaye,I'll Be Doggone,Marvin Gaye
1965,59,Save Your Heart for Me,Gary Lewis,Save Your Heart for Me,Gary Lewis & the Playboys
1965,60,Tired of Waiting for You,The Kinks,Tired of Waiting for You,The Kinks
1965,61,Count Me In,Gary Lewis,Count Me In,Gary Lewis & the Playboys
1965,62,All Day and All of the Night,The Kinks,All Day and All of the Night,The Kinks
1965,63,What the World Needs Now Is Love,Jackie DeShannon,What the World Needs Now Is Love,Jackie DeShannon
1965,64,It's Not Unusual,Tom Jones,It's Not Unusual,Tom Jones
1965,65,She's About a Mover,Sir Douglas Quintet,She's About a Mover,Sir Douglas Quintet
1965,66,Shake,Sam Cooke,Shake,Sam Cooke
1965,67,Wonderful World,Herman's Hermits,Wonderful World,Herman's Hermits
1965,68,Nowhere to Run,Martha,Nowhere to Run,Martha and the Vandellas
1965,69,Heart Full of Soul,The Yardbirds,Heart Full of Soul,The Yardbirds
1965,70,Love Potion No. 9,The Searchers,Love Potion No. 9,The Searchers
1965,71,Laurie,Dickey Lee,Laurie (Strange Things Happen),Dickey Lee
1965,72,Baby Don't Go,Sonny,Baby Don't Go,Sonny & Cher
1965,73,It Ain't Me Babe,The Turtles,It Ain't Me Babe,The Turtles
1965,74,Tell Her No,The Zombies,Tell Her No,The Zombies
1965,75,I Go to Pieces,Peter,I Go to Pieces,Peter and Gordon
1965,76,Red Roses for a Blue Lady,Vic Dana,Red Roses for a Blue Lady,Vic Dana
1965,77,Don't Just Stand There,Patty Duke,Don't Just Stand There,Patty Duke
1965,78,The Tracks of My Tears,The Miracles,The Tracks of My Tears,The Miracles
1965,79,Too Many Rivers,Brenda Lee,Too Many Rivers,Brenda Lee
1965,80,I Like It Like That,The Dave Clark Five,I Like It Like That,The Dave Clark Five
1965,81,Little Things,Bobby Goldsboro,Little Things,Bobby Goldsboro
1965,82,True Love Ways,Peter,True Love Ways,Peter and Gordon
1965,83,It's the Same Old Song,Four Tops,It's the Same Old Song,Four Tops
1965,84,You've Got Your Troubles,The Fortunes,You've Got Your Troubles,The Fortunes
1965,85,Hold What You've Got,Joe Tex,Hold What You've Got,Joe Tex
1965,86,We Gotta Get Out of This Place,The Animals,We Gotta Get Out of This Place,The Animals
1965,87,"Laugh, Laugh",The Beau Brummels,"Laugh, Laugh",The Beau Brummels
1965,88,The Last Time,The Rolling Stones,The Last Time,The Rolling Stones
1965,89,Do You Believe in Magic,The Lovin' Spoonful,Do You Believe in Magic,The Lovin' Spoonful
1965,90,All I Really Want to Do,Cher,All I Really Want to Do,Cher
1965,91,Take Me Back,Little Anthony,Take Me Back,Little Anthony and the Imperials
1965,92,I Want Candy,The Strangeloves,I Want Candy,The Strangeloves
1965,93,Ooo Baby Baby,The Miracles,Ooo Baby Baby,The Miracles
1965,94,Laugh at Me,Sonny,Laugh at Me,Sonny
1965,95,Treat Her Right,Roy Head,Treat Her Right,Roy Head
1965,96,The Race Is On,Jack Jones,The Race Is On,Jack Jones
1965,97,I'm a Fool,"Dino, Desi",I'm a Fool,"Dino, Desi & Billy"
1965,98,The Boy from New York City,The Ad Libs,The Boy from New York City,The Ad Libs
1965,99,Keep Searchin',Del Shannon,Keep Searchin' (We'll Follow the Sun),Del Shannon
1965,100,How Sweet It Is,Marvin Gaye,How Sweet It Is (To Be Loved by You),Marvin Gaye
