Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1991,62,"Time, Love and Tenderness",Michael Bolton,"Time, Love and Tenderness",Michael Bolton
1991,63,Sadeness,Enigma,Sadeness (Part I),Enigma
1991,64,Around the Way Girl,LL Cool J,Around the Way Girl,LL Cool J
1991,65,I'll Be There,The Escape Club,I'll Be There,The Escape Club
1991,66,Cream,Prince,Cream,Prince and The New Power Generation
1991,67,Now That We Found Love,Heavy D,Now That We Found Love,Heavy D & the Boyz
1991,68,Show Me the Way,Styx,Show Me the Way,Styx
1991,69,Love Takes Time,Mariah Carey,Love Takes Time,Mariah Carey
1991,70,Cry for Help,Rick Astley,Cry for Help,Rick Astley
1991,71,The Way You Do the Things You Do,UB40,The Way You Do the Things You Do,UB40
1991,72,72,Here I Am (Come,72,Here I Am (Come and Take Me)
1991,73,Signs,Tesla,Signs,Tesla
1991,74,Too Many Walls,Cathy Dennis,Too Many Walls,Cathy Dennis
1991,75,Crazy,Seal,Crazy,Seal
1991,76,I'll Give All My Love to You,Keith Sweat,I'll Give All My Love to You,Keith Sweat
1991,77,Place in this World,Michael W. Smith,Place in this World,Michael W. Smith
1991,78,Something to Believe In,Poison,Something to Believe In,Poison
1991,79,Wicked Game,Chris Isaak,Wicked Game,Chris Isaak
1991,80,Get Here,Oleta Adams,Get Here,Oleta Adams
1991,81,Round and Round,Tevin Campbell,Round and Round,Tevin Campbell
1991,82,Silent Lucidity,Queensrÿche,Silent Lucidity,Queensrÿche
1991,83,I'm Not in Love,Will to Power,I'm Not in Love,Will to Power
1991,84,Piece of My Heart,Tara Kemp,Piece of My Heart,Tara Kemp
1991,85,Real Real Real,Jesus Jones,Real Real Real,Jesus Jones
1991,86,Everybody Plays the Fool,Aaron Neville,Everybody Plays the Fool,Aaron Neville
1991,87,Just Another Dream,Cathy Dennis,Just Another Dream,Cathy Dennis
1991,88,Strike It Up,Black Box,Strike It Up,Black Box
1991,89,Rico Suave,Gerardo,Rico Suave,Gerardo
1991,90,Disappear,INXS,Disappear,INXS
1991,91,Groove Is in the Heart,Deee-Lite,Groove Is in the Heart,Deee-Lite
1991,92,All This Time,Sting,All This Time,Sting
1991,93,The One and Only,Chesney Hawkes,The One and Only,Chesney Hawkes
1991,94,O.P.P.,Naughty by Nature,O.P.P.,Naughty by Nature
1991,95,Freedom! '90,George Michael,Freedom! '90,George Michael
1991,96,I Saw Red,Warrant,I Saw Red,Warrant
1991,97,Miles Away,Winger,Miles Away,Winger
1991,98,Do You Want Me,Salt-n-Pepa,Do You Want Me,Salt-n-Pepa
1991,99,The Motown Song,Rod Stewart,The Motown Song,Rod Stewart
1991,100,Shiny Happy People,R.E.M.,Shiny Happy People,R.E.M.
