Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1964,49,Don't Let the Sun Catch You Crying,Gerry,Don't Let the Sun Catch You Crying,Gerry and the Pacemakers
1964,50,A Summer Song,Chad,A Summer Song,Chad & Jeremy
1964,51,The Girl from Ipanema,Stan Getz,The Girl from Ipanema,Stan Getz & Astrud Gilberto
1964,52,Can't Buy Me Love,The Beatles,Can't Buy Me Love,The Beatles
1964,53,Remember,The Shangri-Las,Remember (Walking in the Sand),The Shangri-Las
1964,54,C'mon and Swim,Bobby Freeman,C'mon and Swim,Bobby Freeman
1964,55,Do You Want to Know a Secret,The Beatles,Do You Want to Know a Secret,The Beatles
1964,56,Keep On Pushing,The Impressions,Keep On Pushing,The Impressions
1964,57,Baby I Need Your Loving,Four Tops,Baby I Need Your Loving,Four Tops
1964,58,Navy Blue,Diane Renay,Navy Blue,Diane Renay
1964,59,Diane,The Bachelors,Diane,The Bachelors
1964,60,Out of Limits,The Marketts,Out of Limits,The Marketts
1964,61,Little Honda,The Hondells,Little Honda,The Hondells
1964,62,Chug-a-Lug,Roger Miller,Chug-a-Lug,Roger Miller
1964,63,See the Funny Little Clown,Bobby Goldsboro,See the Funny Little Clown,Bobby Goldsboro
1964,64,Because,The Dave Clark Five,Because,The Dave Clark Five
1964,65,(Just Like) Romeo and Juliet,The Reflections,(Just Like) Romeo and Juliet,The Reflections
1964,66,For You,Rick Nelson,For You,Rick Nelson
1964,67,Today,The New Christy Minstrels,Today,The New Christy Minstrels
1964,68,Can't You See That She's Mine,The Dave Clark Five,Can't You See That She's Mine,The Dave Clark Five
1964,69,Leader of the Pack,The Shangri-Las,Leader of the Pack,The Shangri-Las
1964,70,Funny How Time Slips Away,Joe Hinton,Funny How Time Slips Away,Joe Hinton
1964,71,The Way You Do the Things You Do,The Temptations,The Way You Do the Things You Do,The Temptations
1964,72,Anyone Who Had a Heart,Dionne Warwick,Anyone Who Had a Heart,Dionne Warwick
1964,73,I Love You More and More Every Day,Al Martino,I Love You More and More Every Day,Al Martino
1964,74,It's Over,Roy Orbison,It's Over,Roy Orbison
1964,75,Ronnie,The Four Seasons,Ronnie,The Four Seasons
1964,76,Surfin' Bird,The Trashmen,Surfin' Bird,The Trashmen
1964,77,What Kind of Fool,The Tams,What Kind of Fool (Do You Think I Am),The Tams
1964,78,The Door Is Still Open to My Heart,Dean Martin,The Door Is Still Open to My Heart,Dean Martin
1964,79,You Really Got Me,The Kinks,You Really Got Me,The Kinks
1964,80,The Shelter of Your Arms,Sammy Davis Jr.,The Shelter of Your Arms,Sammy Davis Jr.
1964,81,I'm So Proud,The Impressions,I'm So Proud,The Impressions
1964,82,I Wanna Love Him So Bad,The Jelly Beans,I Wanna Love Him So Bad,The Jelly Beans
1964,83,Dang Me,Roger Miller,Dang Me,Roger Miller
1964,84,Cotton Candy,Al Hirt,Cotton Candy,Al Hirt
1964,85,(You Don't Know) How Glad I Am,Nancy Wilson,(You Don't Know) How Glad I Am,Nancy Wilson
1964,86,Money,The Kingsmen,Money (That's What I Want),The Kingsmen
1964,87,Don't Throw Your Love Away,The Searchers,Don't Throw Your Love Away,The Searchers
1964,88,Hi-Heel Sneakers,Tommy Tucker,Hi-Heel Sneakers,Tommy Tucker
1964,89,How Do You Do It?,Gerry,How Do You Do It?,Gerry and the Pacemakers
1964,90,"Walk, Don't Run '64",The Ventures,"Walk, Don't Run '64",The Ventures
1964,91,Do You Love Me,The Dave Clark Five,Do You Love Me,The Dave Clark Five
1964,92,Shangri-La,Robert Maxwell,Shangri-La,Robert Maxwell
1964,93,Haunted House,Jumpin' Gene Simmons,Haunted House,Jumpin' Gene Simmons
1964,94,Steal Away,Jimmy Hughes,Steal Away,Jimmy Hughes
1964,95,I Saw Her Standing There,The Beatles,I Saw Her Standing There,The Beatles
1964,96,A Fool Never Learns,Andy Williams,A Fool Never Learns,Andy Williams
1964,97,Bad to Me,Billy J. Kramer,Bad to Me,Billy J. Kramer & The Dakotas
1964,98,There! I've Said It Again,Bobby Vinton,There! I've Said It Again,Bobby Vinton
1964,99,Louie Louie,The Kingsmen,Louie Louie,The Kingsmen
1964,100,Needles and Pins,The Searchers,Needles and Pins,The Searchers
